provider_id,name,street_address,city,state,zip_code,hrr,hospice_beneficiaries,total_days,total_medicare_payment_amount,total_medicare_standard_payment_amount,total_charge_amount,percent_routine_home_care_days,physician_services,home_health_visit_hours_per_day,skilled_nursing_visit_hours_per_day,social_service_visit_hours_per_day,total_live_discharges,hospice_beneficiaries_with_seven_or_fewer_hospice_care_days,hospice_beneficiaries_with_more_than_sixty_hospice_care_days,hospice_beneficiaries_with_more_than_one_hundred_eighty_hospice_care_days,home_health_visit_hours_per_day_during_week_prior_to_death,skilled_nursing_visit_hours_per_day_during_week_prior_to_death,social_service_visit_hours_per_day_during_week_prior_to_death,average_age,male_hospice_beneficiaries,female_hospice_beneficiaries,white_hospice_beneficiaries,black_hospice_beneficiaries,asian_hospice_beneficiaries,hispanic_hospice_beneficiaries,other_unknown_race_hospice_beneficiaries,medicare_advantage_hospice_beneficiaries,medicaid_eligible_hospice_beneficiaries,hospice_beneficiaries_with_a_primary_diagnosis_of_cancer,hospice_beneficiaries_with_a_primary_diagnosis_of_dementia,hospice_beneficiaries_with_a_primary_diagnosis_of_stroke,hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease,hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease,hospice_beneficiaries_with_other_primary_diagnoses,site_of_service_home_hospice_beneficiaries,site_of_service_assisted_living_facility_hospice_beneficiaries,site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries,site_of_service_skilled_nursing_facility_hospice_beneficiaries,site_of_service_inpatient_hospital_hospice_beneficiaries,site_of_service_inpatient_hospice_hospice_beneficiaries,site_of_service_other_facility_hospice_beneficiaries
111556,GENTIVA HOSPICE,432 EAST SHOTWELL STREET,BAINBRIDGE,GA,39819,FL - Tallahassee,286,24915,3333327,3873329,4738472,99,0.0,0.226,0.217,0.045,34.0,45.0,114.0,54.0,0.121,0.21,0.089,81.3,111.0,175.0,206.0,78.0,0.0,,,92.0,98.0,61.0,65.0,21.0,67.0,48.0,24.0,177.0,,50.0,45.0,,0.0,
111630,"FLINT RIVER HOSPICE, INC",402 N WEST STREET,BAINBRIDGE,GA,39817,FL - Tallahassee,29,1262,166577,193061,339451,99,0.0,0.299,0.204,0.016,18.0,,13.0,0.0,0.139,0.25,,82.9,12.0,17.0,21.0,,0.0,0.0,,,13.0,,12.0,,,,,17.0,0.0,11.0,0.0,,0.0,
111542,COLQUITT REGIONAL HOSPICE,2516 5TH AVE. SE,MOULTRIE,GA,31768,FL - Tallahassee,65,4359,578246,670302,1292422,100,0.0,0.737,0.25,0.097,,16.0,23.0,,0.42,0.656,0.187,76.8,35.0,30.0,55.0,,0.0,0.0,,14.0,13.0,20.0,,,11.0,,11.0,63.0,0.0,0.0,0.0,,0.0,
161576,HOSPICE OF SOUTHWEST IOWA,"427 EAST KANESVILLE, STE 100",CO BLUFFS,IA,51503,NE - Omaha,150,8331,1265373,1284287,2241630,100,0.0,0.171,0.357,0.084,14.0,30.0,41.0,11.0,0.106,0.378,0.115,79.9,69.0,81.0,145.0,0.0,0.0,,,33.0,28.0,55.0,16.0,,28.0,19.0,30.0,103.0,,34.0,0.0,,0.0,
161544,HOSPICE OF WASHINGTON COUNTY,948 EAST 11TH STREET,WASHINGTON,IA,52353,IA - Iowa City,108,5005,773007,780789,1345302,100,,0.125,0.255,0.087,,35.0,23.0,,0.095,0.362,0.129,83.7,51.0,57.0,107.0,0.0,0.0,,,12.0,18.0,43.0,14.0,,21.0,,,50.0,0.0,54.0,0.0,,0.0,
161563,H C I CARE SERVICES,118 N MAIN STREET,MOUNT PLEASANT,IA,52641,IA - Iowa City,95,7156,1004114,1107084,1718856,100,11.0,0.207,0.232,0.062,12.0,,41.0,13.0,0.13,0.382,0.073,82.4,39.0,56.0,94.0,0.0,0.0,,,,31.0,27.0,22.0,,16.0,11.0,16.0,44.0,0.0,49.0,0.0,,0.0,
161575,GENTIVA HOSPICE,"5650 NW JOHNSTON DRIVE, SUITE E",JOHNSTON,IA,50131,IA - Des Moines,254,17356,2540897,2666345,3882369,100,0.0,0.334,0.298,0.071,54.0,53.0,90.0,31.0,0.199,0.285,0.165,85.4,84.0,170.0,247.0,,0.0,,,37.0,96.0,42.0,81.0,19.0,54.0,25.0,33.0,53.0,20.0,169.0,,,0.0,
141644,ANGELS GRACE HOSPICE,440 QUADRANGLE DRIVE SUITE G,BOLINGBROOK,IL,60440,IL - Hinsdale,184,14088,2314446,2205659,3320761,99,,0.443,0.314,0.039,15.0,38.0,66.0,30.0,0.177,0.581,0.131,86.0,58.0,126.0,164.0,11.0,0.0,,,19.0,62.0,31.0,85.0,,19.0,,,43.0,54.0,11.0,74.0,,0.0,
141623,HOSPICE ADVANTAGE LLC,16W485 SFRONTAGE ROAD SUITE 303,BURR RIDGE,IL,60527,IL - Hinsdale,199,19572,3166636,3017785,5869465,100,,0.354,0.322,0.032,24.0,34.0,91.0,39.0,0.165,0.559,0.074,83.2,78.0,121.0,123.0,69.0,0.0,,,34.0,99.0,37.0,70.0,20.0,31.0,19.0,22.0,58.0,33.0,0.0,107.0,,0.0,
141594,BOND COUNTY HOSPICE,1520 SOUTH FOURTH STREET,GREENVILLE,IL,62246,MO - St. Louis,70,2398,372766,387179,602096,99,0.0,0.168,0.289,0.019,,22.0,13.0,,0.13,0.246,0.052,82.8,31.0,39.0,68.0,,0.0,0.0,,11.0,14.0,21.0,14.0,,,,12.0,33.0,0.0,27.0,0.0,,0.0,
171551,SAINT JUDE HOSPICE,708 OREGON STREET,HIAWATHA,KS,66434,KS - Topeka,115,8371,1180754,1292904,2853521,100,,0.185,0.26,0.048,14.0,20.0,43.0,14.0,0.153,0.457,0.088,83.7,47.0,68.0,107.0,,0.0,,,,38.0,29.0,18.0,,26.0,15.0,17.0,39.0,19.0,39.0,16.0,,0.0,
171562,SOUTHERNCARE PITTSBURG,2307 SOUTH TUCKER,PITTSBURG,KS,66762,MO - Joplin,226,17962,2419475,2777533,5078129,99,,0.208,0.194,0.021,21.0,48.0,79.0,33.0,0.101,0.233,0.047,82.1,98.0,128.0,219.0,,0.0,,,14.0,90.0,48.0,35.0,24.0,62.0,25.0,32.0,82.0,28.0,69.0,37.0,,0.0,
181531,T J SAMSON COMMUNITY HOSPITAL  HOSPICE,1301 NORTH RACE STREET,GLASGOW,KY,42142,KY - Louisville,192,9106,1243292,1438882,1998494,99,0.0,0.276,0.216,0.048,15.0,54.0,44.0,12.0,0.183,0.366,0.085,77.8,104.0,88.0,186.0,,0.0,0.0,,37.0,52.0,81.0,24.0,13.0,25.0,29.0,20.0,141.0,0.0,18.0,25.0,,0.0,
191626,"FIRST CHOICE HOSPICE, INC",426 DESIARD STREET,MONROE,LA,71201,LA - Monroe,127,12258,1639140,1899883,2351987,100,13.0,0.275,0.206,0.022,22.0,25.0,55.0,24.0,0.104,0.28,0.032,80.9,52.0,75.0,105.0,19.0,0.0,,,22.0,36.0,40.0,37.0,18.0,14.0,,,83.0,12.0,25.0,0.0,,0.0,
191571,"CAMELLIA HOSPICE OF EAST LOUISIANA, LLC",4004 CARTER STREET,VIDALIA,LA,71373,MS - Jackson,73,7074,949134,1100013,1489658,99,0.0,0.183,0.172,0.028,,,29.0,14.0,0.065,0.185,0.041,80.2,30.0,43.0,51.0,21.0,0.0,,,,29.0,15.0,20.0,,16.0,,,51.0,0.0,20.0,0.0,,0.0,
191600,"ST MICHAEL HOSPICE, LLC","16270 AIRLINE HIGHWAY, SUITE C",PRAIRIEVILLE,LA,70769,LA - Baton Rouge,80,10377,1412827,1604661,1610834,100,0.0,0.0,0.005,0.0,19.0,,51.0,19.0,0.0,0.364,0.0,79.7,34.0,46.0,54.0,25.0,0.0,,,36.0,15.0,14.0,29.0,,15.0,,,79.0,0.0,0.0,0.0,,0.0,
221520,CRANBERRY HOSPICE,"36 CORDAGE PARK CIRCLE, SUITE 326",PLYMOUTH,MA,2360,MA - Boston,466,29345,5337138,4552844,10668296,100,79.0,0.36,0.312,0.064,37.0,105.0,147.0,47.0,0.135,0.304,0.143,82.7,161.0,305.0,453.0,,0.0,,,49.0,114.0,152.0,104.0,25.0,74.0,43.0,68.0,256.0,81.0,13.0,104.0,,0.0,
201507,HOSPICE OF EASTERN MAINE,"855 UNION STREET, STE 220",BANGOR,ME,4402,ME - Bangor,148,7464,1134602,1153769,2177053,100,0.0,0.077,0.285,0.134,14.0,31.0,33.0,11.0,0.033,0.228,0.182,78.9,78.0,70.0,143.0,,0.0,,,19.0,38.0,65.0,,,33.0,16.0,,128.0,,,,,0.0,
231540,HOSPICE OF HELPING HANDS,322 W HOUGHTON AVE,WEST BRANCH,MI,48661,MI - Saginaw,157,12997,1791337,1997586,3025124,100,0.0,0.262,0.311,0.058,,31.0,62.0,25.0,0.134,0.322,0.086,79.3,82.0,75.0,155.0,0.0,0.0,,,29.0,42.0,59.0,26.0,,30.0,18.0,15.0,109.0,22.0,0.0,25.0,,0.0,
231576,HEARTLAND HOME HEALTH CARE AND HOSPICE,"417 WEST HOUGHTON AVE, SUITE E",WEST BRANCH,MI,48661,MI - Saginaw,269,23208,3198279,3567065,5301695,100,0.0,0.289,0.259,0.053,39.0,53.0,119.0,47.0,0.169,0.422,0.124,82.0,118.0,151.0,265.0,0.0,0.0,,,55.0,85.0,50.0,59.0,,90.0,49.0,15.0,161.0,35.0,62.0,,,0.0,
231532,HOSPICE OF SAGINAW COUNTY,"3995 FASHION SQUARE BOULEVARD, SUITE 1",SAGINAW,MI,48603,MI - Saginaw,102,8396,1263250,1294709,1881670,100,23.0,0.273,0.216,0.054,13.0,24.0,38.0,16.0,0.156,0.37,0.126,79.7,50.0,52.0,86.0,,0.0,,,21.0,26.0,41.0,,17.0,19.0,,13.0,62.0,,30.0,0.0,,0.0,
231587,WELLSPRING LUTHERAN SERVICES,100 MAYER RD,FRANKENMUTH,MI,48734,MI - Saginaw,154,8111,1184988,1250989,2751438,99,0.0,0.198,0.316,0.086,11.0,46.0,37.0,15.0,0.149,0.331,0.139,84.2,60.0,94.0,147.0,,0.0,0.0,,50.0,33.0,51.0,31.0,,23.0,,,89.0,19.0,42.0,0.0,,0.0,
231553,LAKE SUPERIOR HOSPICE ASSOCIATION,914 WEST BARAGA,MARQUETTE,MI,49855,MI - Marquette,133,8445,1172927,1308648,2006989,99,,0.387,0.338,0.063,,35.0,43.0,16.0,0.104,0.468,0.101,79.2,60.0,73.0,132.0,0.0,0.0,,,31.0,17.0,48.0,12.0,,20.0,18.0,25.0,91.0,11.0,12.0,12.0,,0.0,
231578,"MERCY HOSPICE, GRAYLING",324 MEADOWS DRIVE,GRAYLING,MI,49738,MI - Traverse City,195,13276,1829944,2039542,3482349,99,0.0,0.293,0.345,0.027,23.0,40.0,62.0,28.0,0.16,0.294,0.039,80.8,87.0,108.0,191.0,,0.0,,,39.0,55.0,59.0,33.0,14.0,28.0,36.0,25.0,145.0,13.0,32.0,0.0,,0.0,
241574,NORTH STAR HOSPICE,"1101 EAST 37TH STREET, SUITE 27",HIBBING,MN,55746,MN - Minneapolis,157,8756,1382206,1363046,2219164,100,,0.306,0.322,0.08,14.0,29.0,39.0,12.0,0.242,0.489,0.101,80.0,76.0,81.0,155.0,,0.0,0.0,,78.0,46.0,74.0,19.0,,23.0,19.0,17.0,91.0,12.0,53.0,0.0,,0.0,
241517,REDWOOD AREA HOSPITAL HOSPICE SERVICES,100 FALLWOOD ROAD,REDWOOD FALLS,MN,56283,MN - Minneapolis,100,3470,506835,535512,706559,99,0.0,0.133,0.256,0.068,,30.0,20.0,,0.099,0.185,0.093,83.4,49.0,51.0,96.0,0.0,0.0,,,47.0,28.0,32.0,17.0,,,17.0,,32.0,16.0,0.0,50.0,,0.0,
241547,LAKELAND HOSPICE & HOME CARE,805 EAST CHANNING,FERGUS FALLS,MN,56537,ND - Fargo/Moorhead MN,213,9684,1411294,1491836,2275246,100,,0.104,0.595,0.045,16.0,55.0,53.0,,0.083,0.405,0.085,83.8,100.0,113.0,210.0,0.0,0.0,,,126.0,68.0,87.0,37.0,11.0,40.0,,,78.0,32.0,34.0,68.0,,0.0,
241511,SANFORD BEMIDJI HOSPICE,3201 PINE RIDGE AVENUE NORTHWEST  SUITE A,BEMIDJI,MN,56601,ND - Fargo/Moorhead MN,171,7140,1041425,1100363,2129674,100,,0.152,0.363,0.081,22.0,46.0,43.0,,0.094,0.264,0.101,80.8,77.0,94.0,148.0,,0.0,0.0,,53.0,56.0,74.0,29.0,,33.0,14.0,17.0,97.0,32.0,0.0,39.0,,0.0,
261512,MERCY HOSPICE,4500 EAST 32ND STREET,JOPLIN,MO,64804,MO - Joplin,159,10945,1483328,1701262,3079144,99,0.0,0.097,0.341,0.073,13.0,28.0,54.0,17.0,0.089,0.361,0.087,79.0,64.0,95.0,154.0,,0.0,,,45.0,42.0,73.0,14.0,,31.0,12.0,23.0,123.0,0.0,34.0,0.0,,0.0,
261554,SERENITY HOSPICECARE,P O BOX 1000,PARK HILLS,MO,63601,MO - St. Louis,340,26485,3565392,4093089,7088032,100,70.0,0.0,0.479,0.079,18.0,70.0,132.0,53.0,0.0,0.732,0.17,81.3,143.0,197.0,337.0,,0.0,,,38.0,116.0,94.0,108.0,,76.0,44.0,16.0,161.0,16.0,161.0,0.0,,0.0,
261533,"PIKE COUNTY HEALTH DEPARTMENT, HOME HEALTH & HOSPI",1 HEALTH CARE PLACE,BOWLING GREEN,MO,63334,MO - St. Louis,54,3263,434353,503506,813110,100,0.0,0.137,0.259,0.051,,13.0,19.0,,0.076,0.242,0.095,79.9,26.0,28.0,52.0,,0.0,0.0,,,21.0,17.0,,,,,11.0,41.0,0.0,0.0,12.0,,0.0,
261521,KENDALLWOOD HOSPICE,2908 NW VIVION ROAD,RIVERSIDE,MO,64150,MO - Kansas City,163,15712,2323267,2406576,5437549,100,0.0,0.24,0.256,0.054,23.0,27.0,77.0,34.0,0.165,0.447,0.129,82.8,61.0,102.0,160.0,,0.0,0.0,,17.0,58.0,43.0,36.0,,37.0,22.0,20.0,76.0,0.0,86.0,0.0,,0.0,
261500,HOSPICE COMPASSUS- SOUTHWEST MISSOURI,1465 E. PRIMROSE,SPRINGFIELD,MO,65804,MO - Springfield,835,72655,9989313,11176140,20455905,100,0.0,0.188,0.225,0.026,82.0,149.0,338.0,153.0,0.124,0.252,0.05,82.0,353.0,482.0,820.0,,0.0,,,242.0,256.0,201.0,228.0,46.0,134.0,85.0,141.0,383.0,16.0,426.0,,,0.0,
261548,HOSPICE COMPASSUS- SOUTH CENTRAL MISSOURI,"807 NORTH MAIN, SUITE 1",MOUNTAIN GROVE,MO,65711,MO - Springfield,369,32695,4337928,5027840,8687640,99,,0.189,0.24,0.022,43.0,64.0,143.0,62.0,0.139,0.262,0.042,80.6,153.0,216.0,359.0,,0.0,,,94.0,122.0,97.0,48.0,14.0,111.0,61.0,38.0,250.0,14.0,103.0,0.0,,0.0,
261647,THREE RIVERS HOSPICE WEST,631 NORTH SPRING PARK BOULEVARD,MOUNT VERNON,MO,65712,MO - Springfield,95,8806,1177996,1353392,1995663,100,0.0,0.217,0.232,0.041,15.0,20.0,39.0,19.0,0.092,0.233,0.053,80.7,41.0,54.0,89.0,,0.0,,,35.0,29.0,15.0,20.0,0.0,24.0,17.0,19.0,43.0,0.0,36.0,15.0,,0.0,
261537,SOUTHEAST HOSPICE,#10 DOCTOR'S PARK,CAPE GIRARDEAU,MO,63703,MO - Cape Girardeau,289,11691,1676077,1834509,2812278,99,417.0,0.093,0.399,0.066,,88.0,57.0,13.0,0.077,0.242,0.104,82.0,138.0,151.0,281.0,,0.0,0.0,,33.0,71.0,127.0,35.0,15.0,51.0,27.0,34.0,139.0,0.0,148.0,0.0,,0.0,
251551,SAAD'S HOSPICE SERVICES OF MIS,"10598 D'IBERVILLE BLVD, SUITE B",DIBERVILLE,MS,39540,MS - Gulfport,62,1990,288648,324595,563618,98,0.0,0.537,0.488,0.039,,21.0,,,0.243,0.393,0.075,79.7,25.0,37.0,57.0,,0.0,,,15.0,,19.0,,,13.0,,11.0,55.0,0.0,0.0,0.0,,0.0,
351505,MERCY HOSPICE,1301 15TH AVE W,WILLISTON,ND,58801,ND - Minot,75,2108,281042,328560,854149,99,0.0,0.009,0.336,0.038,,28.0,12.0,,0.014,0.298,0.048,82.0,36.0,39.0,68.0,0.0,0.0,,,,15.0,33.0,,,12.0,,,36.0,0.0,34.0,,,0.0,
281538,ASERACARE HOSPICE,"1909 VICKI LANE, SUITE 110",NORFOLK,NE,68701,NE - Omaha,596,44285,6304072,6815379,9427629,100,,0.291,0.32,0.058,44.0,122.0,217.0,92.0,0.181,0.316,0.112,85.8,215.0,381.0,588.0,,0.0,,,38.0,212.0,105.0,192.0,51.0,152.0,43.0,53.0,91.0,25.0,460.0,,,0.0,
301503,VNA AT HCS,312 MARLBORO STREET,KEENE,NH,3431,NH - Lebanon,348,21226,3374238,3271045,6566911,99,39.0,0.559,0.339,0.07,50.0,75.0,120.0,27.0,0.153,0.306,0.1,82.4,150.0,198.0,341.0,,0.0,,,21.0,56.0,107.0,66.0,12.0,59.0,43.0,61.0,212.0,35.0,86.0,0.0,,0.0,
301507,AMEDISYS HOSPICE CARE,95 BREWERY LANE UNIT 14,PORTSMOUTH,NH,3801,NH - Manchester,221,15787,2513617,2457368,5055553,99,0.0,0.49,0.317,0.059,31.0,47.0,82.0,26.0,0.188,0.31,0.131,84.0,90.0,131.0,216.0,,0.0,0.0,,16.0,66.0,60.0,55.0,20.0,30.0,26.0,30.0,87.0,30.0,95.0,,,0.0,
311576,"BAYADA HOME HEALTH CARE, INC","603 N BROAD STREET, SUITE 301",WOODBURY,NJ,8096,PA - Philadelphia,93,4023,646823,622099,945665,99,0.0,0.425,0.373,0.053,14.0,27.0,21.0,,0.129,0.363,0.074,81.3,29.0,64.0,82.0,,0.0,,,23.0,12.0,28.0,,,21.0,15.0,,81.0,,0.0,,,0.0,
321542,GOLDEN SERVICES HOSPICE,800 W PIERCE ST,CARLSBAD,NM,88220,TX - Lubbock,37,2244,312836,344360,528134,100,0.0,0.482,0.391,0.199,,,13.0,,0.233,0.306,0.163,85.2,14.0,23.0,33.0,0.0,0.0,,,,,,14.0,,,,,36.0,0.0,0.0,0.0,,0.0,
361629,NATIONAL CHURCH RESIDENCES HOME AND COMMUNITY SERV,681 EAST THIRD STREET,WAVERLY,OH,45690,OH - Columbus,174,18323,2537634,2810503,5385647,99,0.0,0.352,0.213,0.04,32.0,27.0,80.0,43.0,0.128,0.378,0.112,82.9,68.0,106.0,168.0,,0.0,0.0,,38.0,75.0,28.0,40.0,18.0,18.0,28.0,42.0,73.0,23.0,77.0,0.0,,0.0,
361568,LOVING CARE HOSPICE AND HOME HEALTH,56 SOUTH OAK STREET,LONDON,OH,43140,OH - Columbus,186,9387,1433393,1450002,2469570,99,0.0,0.275,0.304,0.056,19.0,47.0,51.0,12.0,0.093,0.367,0.091,80.6,78.0,108.0,181.0,,0.0,0.0,,100.0,36.0,69.0,36.0,14.0,22.0,16.0,29.0,120.0,14.0,45.0,,,0.0,
361589,HEARTLAND HOME HEALTH CARE & HOSPICE,"3131 SOUTH DIXIE DRIVE, SUITE 208",DAYTON,OH,45439,OH - Kettering,409,44431,6529593,6951196,10898224,99,29.0,0.498,0.252,0.054,65.0,55.0,199.0,99.0,0.199,0.805,0.162,81.0,163.0,246.0,390.0,16.0,0.0,,,163.0,210.0,48.0,120.0,46.0,88.0,54.0,53.0,98.0,41.0,254.0,14.0,,0.0,
371561,"SEASONS HOSPICE, INC",6532 E 71ST STREET #101,TULSA,OK,74133,OK - Tulsa,166,9745,1325459,1505442,2751408,100,0.0,0.267,0.303,0.024,15.0,34.0,46.0,13.0,0.153,0.378,0.037,82.8,65.0,101.0,139.0,11.0,0.0,,,44.0,55.0,43.0,41.0,,51.0,,,58.0,18.0,88.0,0.0,,0.0,
371608,RIVERCROSS HOSPICE,9820 E 41ST,TULSA,OK,74146,OK - Tulsa,87,8699,1176461,1334809,1739410,100,0.0,0.26,0.177,0.034,13.0,11.0,41.0,19.0,0.12,0.262,0.044,81.6,20.0,67.0,77.0,,0.0,0.0,,21.0,32.0,13.0,12.0,12.0,18.0,,,24.0,,56.0,0.0,,0.0,
371616,CARTER HEALTHCARE AND HOSPICE,"200 E HARRIS CIRCLE, SUITE A",TAHLEQUAH,OK,74464,OK - Tulsa,105,5312,709345,820058,1180512,100,0.0,0.243,0.361,0.025,19.0,27.0,26.0,,0.124,0.42,0.032,79.0,42.0,63.0,79.0,,0.0,0.0,,,33.0,33.0,12.0,,26.0,14.0,13.0,90.0,,0.0,,,0.0,
371613,"COMPANION HOSPICE, L L C",1314 EAST OKLAHOMA AVE,GUTHRIE,OK,73044,OK - Oklahoma City,254,21527,3041788,3314189,4803794,100,0.0,0.299,0.218,0.034,25.0,45.0,103.0,43.0,0.13,0.345,0.073,83.2,89.0,165.0,236.0,11.0,0.0,,,25.0,77.0,55.0,52.0,25.0,40.0,23.0,59.0,93.0,23.0,83.0,50.0,,0.0,
371611,LIFELINE HOSPICE,1701 WEST IOWA,CHICKASHA,OK,73018,OK - Oklahoma City,176,14679,2101713,2272757,2921207,100,0.0,0.346,0.202,0.032,14.0,35.0,69.0,29.0,0.178,0.457,0.092,82.9,64.0,112.0,164.0,,0.0,,,22.0,49.0,33.0,33.0,,68.0,,,86.0,18.0,63.0,0.0,,0.0,
371641,"HEARTLAND HOSPICE SERVICES, INC",1923 ATCHISON DRIVE,NORMAN,OK,73069,OK - Oklahoma City,149,14080,2018093,2172823,3474053,99,0.0,0.297,0.311,0.056,17.0,18.0,68.0,34.0,0.159,0.468,0.096,79.7,64.0,85.0,131.0,,0.0,,,24.0,44.0,38.0,37.0,,27.0,15.0,22.0,83.0,,50.0,,,0.0,
371617,ROSS HEALTH CARE SERVICES OF CHICKASHA,328 S 29TH ST,CHICKASHA,OK,73018,OK - Oklahoma City,211,22010,3050894,3393658,6222821,100,,0.267,0.269,0.035,21.0,33.0,100.0,46.0,0.122,0.284,0.054,82.0,84.0,127.0,188.0,,0.0,,,30.0,78.0,49.0,46.0,13.0,50.0,38.0,15.0,208.0,0.0,0.0,0.0,,0.0,
381526,ST CHARLES HOSPICE - MADRAS,470 NE A STREET,MADRAS,OR,97741,OR - Bend,41,3773,568227,582155,1159448,98,33.0,0.2,0.199,0.077,21.0,,21.0,,0.088,0.172,0.093,78.3,20.0,21.0,36.0,0.0,0.0,,,18.0,18.0,,,,,,,40.0,0.0,0.0,0.0,,0.0,
391752,VILLAGE IN PLACE HOSPICE,304 RITCHEY STREET,MARTINSBURG,PA,16662,PA - Altoona,39,3252,471462,502894,874246,100,0.0,1.12,0.508,0.098,,,15.0,,0.535,0.736,0.169,85.5,12.0,27.0,38.0,,0.0,0.0,,17.0,23.0,,,,,,,14.0,0.0,0.0,24.0,,0.0,
391657,SOUTHERNCARE ALTOONA,206 FALON LANE,ALTOONA,PA,16602,PA - Altoona,155,12634,1778349,1960947,3814822,100,13.0,0.427,0.203,0.034,24.0,41.0,62.0,27.0,0.553,0.579,0.147,84.1,64.0,91.0,154.0,,0.0,0.0,,89.0,41.0,20.0,34.0,,50.0,19.0,24.0,49.0,37.0,38.0,30.0,,0.0,
391698,LUTHERAN HOME CARE AND HOSPICE INC,1030 REED AVENUE SUITE 102,WYOMISSING,PA,19610,PA - Reading,69,3833,565391,594389,1018758,99,0.0,0.795,0.316,0.037,12.0,13.0,20.0,,0.176,0.238,0.035,85.0,24.0,45.0,67.0,,0.0,0.0,,18.0,,17.0,18.0,,12.0,,,20.0,0.0,24.0,22.0,,0.0,
391659,ARCADIA HOSPICE,7248 TILGHMAN STREET   SUITE 160,ALLENTOWN,PA,18106,PA - Allentown,339,35896,5228670,5561065,6434479,100,165.0,0.444,0.127,0.041,30.0,33.0,163.0,78.0,0.155,0.192,0.096,86.9,98.0,241.0,332.0,,0.0,,,59.0,42.0,57.0,102.0,,124.0,25.0,23.0,57.0,223.0,0.0,46.0,,0.0,
391712,ASERACARE HOSPICE,"5920 HAMILTON BOULEVARD, #103",ALLENTOWN,PA,18106,PA - Allentown,190,12542,1849123,1954099,2784838,99,0.0,0.417,0.268,0.057,20.0,38.0,56.0,19.0,0.13,0.215,0.096,82.9,86.0,104.0,184.0,,0.0,,,47.0,44.0,54.0,55.0,13.0,37.0,18.0,13.0,83.0,45.0,33.0,22.0,,0.0,
421529,LUTHERAN HOSPICE,102 FORTRESS DRIVE,CHAPIN,SC,29036,SC - Columbia,535,56732,8248281,8732839,11773779,100,22.0,0.486,0.172,0.035,65.0,61.0,277.0,123.0,0.168,0.419,0.077,85.3,171.0,364.0,487.0,40.0,0.0,,,81.0,82.0,102.0,188.0,34.0,71.0,34.0,106.0,189.0,100.0,245.0,0.0,,0.0,
671503,COMPASS HOSPICE OF DALLAS,13747 MONTFORT DRIVE SUITE 107,DALLAS,TX,75240,TX - Dallas,161,19446,3183030,3184742,4473444,98,0.0,0.304,0.236,0.036,19.0,21.0,85.0,50.0,0.09,0.951,0.11,83.3,63.0,98.0,135.0,17.0,0.0,,,30.0,17.0,45.0,48.0,12.0,36.0,,,72.0,47.0,13.0,20.0,,0.0,
671652,GUARDIAN HOSPICE,614 N TRAVIS ST,SHERMAN,TX,75090,TX - Dallas,155,14561,2060893,2257989,2736582,100,0.0,0.434,0.184,0.034,17.0,31.0,68.0,32.0,0.136,0.483,0.059,81.5,57.0,98.0,147.0,,0.0,,,23.0,44.0,27.0,60.0,,36.0,,,48.0,52.0,48.0,0.0,,0.0,
451793,CARING HEARTS HOSPICE,1837 W MAIN,GUN BARREL CITY,TX,75156,TX - Dallas,45,5391,706383,825552,1550864,100,0.0,0.289,0.136,0.024,,,22.0,,0.164,0.221,0.046,82.2,13.0,32.0,41.0,,0.0,0.0,,,19.0,,16.0,,,,,16.0,0.0,0.0,27.0,,0.0,
451790,CC YOUNG HOME HEALTH AND HOSPICE,4847 WEST LAWTHER DRIVE STE 100,DALLAS,TX,75214,TX - Dallas,64,3536,541256,544132,871787,100,0.0,0.292,0.205,0.007,,15.0,19.0,,0.127,0.429,0.012,87.4,17.0,47.0,63.0,,0.0,0.0,,11.0,,,17.0,,15.0,,11.0,14.0,0.0,49.0,0.0,,0.0,
671783,GOOD SHEPHERD HOSPICE OF HOUSTON LLC,5455 DASHWOOD SUITE 500,BELLAIRE,TX,77401,TX - Houston,125,5454,874744,870275,1269401,98,0.0,0.352,0.445,0.046,,42.0,27.0,,0.1,0.491,0.082,82.0,55.0,70.0,100.0,,0.0,21.0,,37.0,12.0,45.0,11.0,,25.0,16.0,18.0,94.0,,0.0,23.0,,0.0,
451773,AREA COMMUNITY HOSPICE INC,3109 OLTON ROAD SUITE C,PLAINVIEW,TX,79072,TX - Lubbock,161,11904,1606896,1849285,2991446,100,0.0,0.193,0.266,0.02,,41.0,47.0,25.0,0.082,0.397,0.036,82.6,65.0,96.0,121.0,,0.0,33.0,,26.0,55.0,37.0,41.0,,39.0,,,61.0,26.0,0.0,0.0,,0.0,
451658,CHILDRESS REGIONAL MEDICAL CENTER HOSPICE,901 HIGHWAY 83 NORTH,CHILDRESS,TX,79201,TX - Amarillo,54,3154,454512,522370,717200,97,,0.046,0.094,0.008,,13.0,15.0,,0.018,0.055,,81.9,25.0,29.0,48.0,,0.0,,,,13.0,12.0,,,11.0,,14.0,31.0,0.0,13.0,0.0,,0.0,
671689,HOSPICE CARETEAM,4362 N US HWY 259,LONGVIEW,TX,75605,TX - Longview,107,10382,1456581,1596182,2041124,100,0.0,0.256,0.201,0.02,,13.0,47.0,20.0,0.134,0.184,0.025,82.3,41.0,66.0,89.0,15.0,0.0,,,19.0,35.0,20.0,34.0,,21.0,12.0,16.0,58.0,12.0,19.0,15.0,,0.0,
