provider_id,agency_name,street_address,city,state,zip_code,total_episodes_non_lupa,distinct_users_non_lupa,total_hha_charge_amount_non_lupa,total_hha_medicare_payment_amount_non_lupa,total_hha_medicare_standard_payment_amount_non_lupa,outlier_payments_as_a_percent_of_medicare_payment_amount_non_lupa,total_lupa_episodes,total_hha_medicare_payment_amount_for_lupas
157094,INDIANA HOME HEALTH CARE CORPORATION,3800 W GIFFORD RD,BLOOMINGTON,IN,47403,184,166,391814,628435,705072,0,24.0,8125.0
157117,CAMERON HOME HEALTH CARE &  HOSPICE,416 E MAUMEE ST,ANGOLA,IN,46703,114,86,426486,348398,387231,0,25.0,7620.0
157189,DAVIESS COMMUNITY HOSPITAL HOME HEALTH,MEMORIAL AT 14TH ST DAVIESS COMMUNITY HOSPIT,WASHINGTON,IN,47501,232,178,469512,596195,666169,0,25.0,7738.0
157116,RESIDENTIAL CLINICAL SERVICES INC,103 W 78TH PL,MERRILLVILLE,IN,46410,108,59,354253,344505,369461,0,27.0,8496.0
157177,PERRY COUNTY MEMORIAL HOSPITAL HOME CARE SERVICES,115 HWY 66 E,TELL CITY,IN,47586,152,111,999065,479083,534665,0,27.0,8822.0
157563,OMNI HOME CARE,111 GARWOOD RD,RICHMOND,IN,47374,533,358,2146934,1805689,1982446,0,28.0,9603.0
157418,MAJOR HOME CARE,30 W RAMPART PROFESSIONAL BLDG 110,SHELBYVILLE,IN,46176,364,283,1310161,974460,994650,0,29.0,10919.0
157545,PERSONAL TOUCH HOME CARE OF INDIANA INC,139 W TATE ST STE 1,LAWRENCEBURG,IN,47025,140,120,279393,302483,324300,0,30.0,10365.0
157618,UNIVERSAL HOME HEALTH OF INDIANA,6409 CONSTITUTION DRIVE,FORT WAYNE,IN,46804,112,91,235187,324269,341286,0,31.0,9283.0
157555,A PLUS HOME HEALTH CARE INCORPORATED,2246-A INDUSTRIAL DR,HIGHLAND,IN,46322,692,188,1328329,1890029,2035608,0,32.0,10984.0
157595,V-CARE HOME HEALTH SERVICES LLC,3026 45TH ST STE 2A,HIGHLAND,IN,46322,1073,353,1675868,2401752,2587446,0,32.0,9457.0
157565,AMERICAN NURSING CARE INC,2504 WATERBRIDGE WAY,EVANSVILLE,IN,47710,521,331,1935954,1710268,1949355,0,33.0,9571.0
157568,OMNI HOME CARE,600 N WEINBACK AVE STE 610,EVANSVILLE,IN,47711,696,317,1921621,1991203,2302758,0,33.0,9410.0
157583,AMEDISYS HOME HEALTH OF FORT WAYNE,2200 LAKE AVE STE 150,FORT WAYNE,IN,46805,241,172,1029364,968034,1009989,0,33.0,11368.0
157459,REGIONAL HOME HEALTH CARE INC,525-A W BRISTOL ST  PO BOX 128,ELKHART,IN,46515,117,57,168542,269493,292746,0,34.0,10690.0
157533,HOME CARE SERVICES OF NORTHWEST INDIANA,7725 BROADWAY AVE STE F,MERRILLVILLE,IN,46410,429,186,1006289,1217899,1322078,0,34.0,10898.0
157078,PULASKI MEMORIAL HOME HEALTH &  HOSPICE,616 E 13TH ST PO BOX 279,WINAMAC,IN,46996,168,120,470807,403653,450836,0,35.0,10380.0
157155,SCHNECK MEDICAL CENTER HOME HEALTH CARE,411 W TIPTON ST,SEYMOUR,IN,47274,324,230,1396530,912033,1021935,0,36.0,12181.0
157557,ADARNA HOME HEALTH CARE SERVICES INC,1400 EAST JOLIET STREET,CROWN POINT,IN,46307,438,139,959377,1083056,1163293,0,36.0,11397.0
157607,TRINITY HEALTHCARE INC,819 E 9TH ST,ROCHESTER,IN,46975,412,342,1147610,1195297,1303055,0,36.0,12533.0
157222,MEMORIAL HOME CARE,213 US 231,JASPER,IN,47546,311,250,945165,748525,832450,0,39.0,13699.0
157562,BACK HOME AGAIN INC,291 N STATE RD 2,VALPARAISO,IN,46383,311,148,553498,727179,777635,0,41.0,11080.0
157153,DECATUR COUNTY MEMORIAL HOSPITAL HOME HEALTH CARE,425 MONTGOMERY RD,GREENSBURG,IN,47240,335,185,946623,744289,825124,0,42.0,15293.0
157529,SPECIALTY HOME HEALTH CARE INC,331 KIMBER LN DEPT A,EVANSVILLE,IN,47715,568,426,1283325,1733460,2006460,0,42.0,12730.0
157596,INCARE HOME HEALTHCARE INC,425 JOLIET ST STE 312,DYER,IN,46311,640,185,1137958,1245518,1343479,0,48.0,12787.0
157077,AMERICAN NURSING CARE INC,4550 MIDDLE RD STE C,COLUMBUS,IN,47203,637,473,1863426,1721717,1815491,0,109.0,34900.0
177045,MERCY HOME HEALTH-FORT SCOTT,902 SOUTH HORTON STREET,FORT SCOTT,KS,66701,428,282,858818,886835,1010719,0,62.0,18983.0
177087,INTERIM HEALTHCARE OF KANSAS CITY,8016 STATE LINE  SUITE 205,LEAWOOD,KS,66208,848,668,2195027,2672324,2785646,0,68.0,25418.0
177193,HOME HEALTH/OLATHE MEDICAL,20333 WEST 151ST STREET TDB 2 #301,OLATHE,KS,66061,684,567,2350386,1962769,2052924,0,65.0,25781.0
177222,PRN HOME HEALTH AND HOSPICE INC,1010 LINCOLN AVE,WAMEGO,KS,66547,652,537,2270900,2482762,2784491,0,46.0,13859.0
177234,SPECTRUM HOME HEALTH AGENCY,2915 STRONG AVENUE,KANSAS CITY,KS,66106,993,769,2655434,3350578,3491902,0,103.0,37930.0
178058,SHAWNEE MISSION HOME HEALTH CARE,7312 ANTIOCH ROAD,SHAWNEE MISSION,KS,66204,1579,1265,4466865,4674942,4901390,0,181.0,63059.0
178059,BLESSED TRINITY HOME HEALTH CARE INC,1400 SOUTH 130TH STREET,BONNER SPRINGS,KS,66012,475,303,1419347,1469107,1536152,0,74.0,24163.0
178067,CONTINUA HOME HEALTH,13002 STATELINE ROAD,LEAWOOD,KS,66209,338,285,696643,1054147,1102794,0,75.0,28589.0
178082,SACRED HEART HOME HEALTH CARE INC,7735 WASHINGTON AVE SUITE D,KANSAS CITY,KS,66112,882,681,1742325,2845065,2987575,0,108.0,34852.0
177017,SALINA-SALINE COUNTY HHA,148 NORTH OAKDALE AVENUE,SALINA,KS,67401,88,69,208851,273893,320879,0,11.0,3325.0
177226,COFFEY COUNTY HOSPITAL HHA,409 CROSS STREET,BURLINGTON,KS,66839,77,67,135939,159855,185700,0,11.0,4179.0
177286,LAKEVIEW VILLAGE HOME HEALTH,9100 PARK,LENEXA,KS,66215,123,110,227909,378147,394739,0,11.0,4438.0
177289,MEADOWLARK HOME HEALTH,2121 MEADOWLARK RD,MANHATTAN,KS,66502,67,60,138631,193115,225035,0,11.0,3957.0
177003,CLOUD COUNTY HOME HEALTH AGENCY,910 WEST 11TH,CONCORDIA,KS,66901,31,23,63129,69085,80386,0,12.0,3120.0
177036,RENO COUNTY HEALTH DEPARTMENT & HHA,209 WEST  SECOND AVE,HUTCHINSON,KS,67501,20,18,24271,39374,45746,0,13.0,3049.0
177220,KINGMAN COMMUNITY HOSPITAL HHA,750 AVE D WEST,KINGMAN,KS,67068,69,63,130926,141806,164814,0,13.0,4617.0
177070,NEMAHA COUNTY HOME HEALTH & HOSPICE,14TH & OREGON,SABETHA,KS,66534,88,73,183929,210159,244947,0,15.0,3395.0
177185,HHA OF HOSPITAL DISTRICT #1 OF CRAWFORD COUNTY,302 NORTH HOSPITAL DRIVE,GIRARD,KS,66743,142,117,333367,427299,498344,0,16.0,3994.0
177160,ALLEN COUNTY REGIONAL HOME HEALTH,501 NORTH STATE STREET,IOLA,KS,66749,124,90,416328,334644,386726,0,18.0,5779.0
178008,AQUINAS HOME HEALTH,155 SOUTH 18TH STREET SUITE 260,KANSAS CITY,KS,66102,279,174,698042,842843,880526,0,18.0,6360.0
177202,HEARTLAND HH CARE & HOSPICE,3210 WEST KELLOGG DRIVE,WICHITA,KS,67213,382,280,875824,857901,971112,0,23.0,5615.0
177181,ATCHISON HOSPITAL HH CARE SERVICES,800 RAVEN HILL DRIVE,ATCHISON,KS,66002,189,147,534682,431390,500203,0,24.0,10178.0
178050,NW KANSAS HOME CARE,820 SOUTH DENISON,ST FRANCIS,KS,67756,114,94,422044,368574,429392,0,24.0,6303.0
178078,HEALTHBACK HOME HEALTH OF KANSAS INC,1125 S ROCK ROAD SUITE 10,WICHITA,KS,67207,271,127,789849,755877,852581,0,26.0,7313.0
178087,HOME HEALTH OF KANSAS,7607 EAST HARRY,WICHITA,KS,67207,241,179,592461,720572,813018,0,26.0,8007.0
178051,BLESSED TRINITY HOME CARE,10540 BARKLEY SUITE 271,OVERLAND PARK,KS,66212,192,130,543221,565791,591717,0,31.0,11246.0
177243,GREENWOOD COUNTY HOSPITAL HHA,100 WEST 16TH,EUREKA,KS,67045,430,220,1190212,1006009,1171007,0,32.0,9911.0
178074,WESLEY HOME HEALTH,8338 WEST 13TH STREET,WICHITA,KS,67212,465,355,2269764,1702448,1922574,0,33.0,11216.0
178056,HARDEN HOME HEALTH KANSAS,2622 WEST CENTRAL AVENUE SUITE 401-A,WICHITA,KS,67203,450,335,1182885,1222264,1392469,0,35.0,11048.0
178088,ANGELS CARE HOME HEALTH,8200 EAST 34TH ST CIRCLE N BLDG 1000 SUITE 1003,WICHITA,KS,67226,468,247,1117992,1189119,1352854,0,38.0,11433.0
178083,AMEDISYS HOME HEALTH CARE,"11100 ASH STREET,  SUITE 105",LEAWOOD,KS,66211,332,262,824908,1076981,1129355,0,40.0,16121.0
187000,VNA NAZARETH HOME CARE,539 SOUTH FOURTH STREET,LOUISVILLE,KY,40202,7188,4592,18950352,18942326,21224913,0,785.0,249617.0
187001,MARY BRECKINRIDGE ARH HOME HEALTH AGENCY,166 KATE IRELAND DRIVE,HYDEN,KY,41749,244,120,413065,517760,608971,0,84.0,22196.0
187014,WHITESBURG ARH HHA,240 HOSPITAL ROAD,WHITESBURG,KY,41858,589,345,1122750,1292460,1521551,0,124.0,33275.0
187015,ARH PIKE COUNTY HOME HEALTH AGENCY,260 HOSPITAL DRIVE,SOUTH WILLIAMSON,KY,41503,556,243,934902,1335734,1575954,0,105.0,25985.0
187018,LIFELINE HEALTH CARE OF FAYETTE,"161 NORTH EAGLE CREEK DRIVE, SUITE 200",LEXINGTON,KY,40509,1178,762,4024064,3445165,3794894,0,157.0,50377.0
187022,INTREPID USA HEALTHCARE SERVICES,"1406 SOUTH HIGHWAY 27, SUITE B",SOMERSET,KY,42503,934,430,2653601,2261621,2663138,0,116.0,31014.0
187023,BREATHITT COUNTY HHA,955 HIGHWAY 30 WEST,JACKSON,KY,41339,399,161,746305,811965,957823,0,306.0,67601.0
187025,HARLAN ARH HHA,81 BALL PARK ROAD,HARLAN,KY,40831,442,276,862142,961131,1128789,0,78.0,23718.0
187026,WHITLEY COUNTY HOME HEALTH AGENCY,114 N SECOND STREET,WILLIAMSBURG,KY,40769,679,279,1152596,1547490,1820763,0,72.0,20949.0
187027,HAZARD ARH HHA,100 AIRPORT GARDENS ROAD,HAZARD,KY,41701,855,413,1695828,1889703,2226423,0,198.0,59376.0
187037,ST CLAIRE MEDICAL CENTER HOME HEALTH,222 MEDICAL CIRCLE DRIVE,MOREHEAD,KY,40351,1567,851,3654198,4131613,4908867,0,183.0,54781.0
187040,MCDOWELL HOME HEALTH AGENCY,131 DANIEL DRIVE,DANVILLE,KY,40422,641,347,1244785,1662986,1951043,0,70.0,20870.0
187041,SETON HOME HEALTH SERVICES,740 EAST LAUREL ROAD,LONDON,KY,40744,704,449,2241295,1570459,1845336,0,116.0,29992.0
187043,MCDOWELL ARH HHA,8535 KY ROUTE 122,MC DOWELL,KY,41647,420,201,894262,1056653,1242234,0,134.0,33161.0
187044,THE MEDICAL CENTER HOME CARE PROGRAM,"1953 SCOTTSVILLE ROAD, SUITE 200",BOWLING GREEN,KY,42104,711,552,1560087,2024872,2338017,0,120.0,34033.0
187049,CUMBERLAND VALLEY DISTRICT HEALTH DEPT HHA,"470 MANCHESTER SQUARE, SUITE 200",MANCHESTER,KY,40962,1244,505,2772905,2793775,3276340,0,180.0,45510.0
187050,KENTUCKY RIVER DISTRICT HHA,78 MAPLE STREET,HYDEN,KY,41749,359,224,765784,1059191,1249185,0,101.0,27961.0
187052,MEMORIAL HOSPITAL HOME HEALTH CARE,250 RICHMOND ROAD,MANCHESTER,KY,40962,735,445,1381303,1927065,2280711,0,106.0,29840.0
187054,JOHNSON-MAGOFFIN HHA,630 JAMES TRIMBLE BOULEVARD,PAINTSVILLE,KY,41240,259,179,610302,646139,760663,0,69.0,17375.0
187055,WEDCO DISTRICT HEALTH DEPARTMENT/HHA,364 ODDVILLE AVENUE,CYNTHIANA,KY,41031,642,360,1496083,2140848,2436296,0,110.0,32656.0
187059,AMEDISYS HOME HEALTH SERVICES,"13101 MAGISTERIAL DRIVE, SUITE 101",LOUISVILLE,KY,40223,805,578,2216711,2199423,2445962,0,127.0,43177.0
187062,T. J. SAMSON COMM HOSP HOME CARE PROGRAM,1301 NORTH RACE STREET,GLASGOW,KY,42141,721,479,1552678,1819051,2131020,0,188.0,52881.0
187064,MORGAN COUNTY ARH HHA,"155 UNIVERSITY DRIVE, ROOM 211",WEST LIBERTY,KY,41472,438,226,941613,1037571,1225298,0,65.0,16369.0
187065,MEPCO HOME HEALTH AGENCY,216 BOGGS LANE,RICHMOND,KY,40476,675,399,1434135,1695417,1992288,0,157.0,41445.0
187070,THREE RIVERS DISTRICT HHA,510 SOUTH MAIN STREET,OWENTON,KY,40359,275,203,561281,741619,834355,0,127.0,34859.0
187073,FRANKLIN COUNTY HOME HEALTH,231 EAST MAIN STREET,FRANKFORT,KY,40601,238,182,547937,623569,733490,0,53.0,15478.0
187077,"HOME CARE HEALTH SERVICES, INC",1414 SOUTH MAYO TRAIL,PIKEVILLE,KY,41501,436,193,838319,989666,1165009,0,128.0,31932.0
187080,LIFELINE HEALTH CARE OF WARREN,"165 NATCHEZ TRACE AVENUE, SUITE 206",BOWLING GREEN,KY,42104,2137,1311,7451233,5838502,6788108,0,196.0,62975.0
187084,CARETENDERS,"2432 REGENCY ROAD, SUITE 150",LEXINGTON,KY,40503,3389,1870,8829299,9776359,11075865,0,244.0,78469.0
187085,INTREPID USA HEALTHCARE SERVICES,"2411 RING ROAD, SUITE 106",ELIZABETHTOWN,KY,42701,1432,829,4135875,3639629,4210048,0,117.0,36052.0
187087,COMMUNITY HOME HEALTH CARE,726 HARVARD DRIVE,OWENSBORO,KY,42301,434,329,1211157,1225138,1454564,0,90.0,24835.0
187089,MURRAY CALLOWAY COUNTY HOSPITAL HOME CARE,803 POPLAR STREET,MURRAY,KY,42071,569,359,1577295,1804903,2132756,0,44.0,13003.0
187099,LIFELINE HEALTH CARE OF PULASKI,"600 1/2 CLIFTY STREET, SUITES 2 AND 3",SOMERSET,KY,42503,6506,2790,20226762,16090814,18873868,0,723.0,216950.0
187100,LOURDES HOMECARE,911 JOE CLIFTON DRIVE,PADUCAH,KY,42001,1830,1227,8135159,5025255,5890292,0,180.0,52119.0
187101,BELLEFONTE HOME HEALTH CARE AGENCY,1819 ASHLAND ROAD,GREENUP,KY,41144,780,463,1753195,1967870,2230405,0,120.0,37962.0
187104,BAPTIST HEALTH HOME CARE LEXINGTON,2100 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,613,471,2492386,1654179,1843175,0,120.0,38995.0
187110,INTREPID USA HEALTHCARE SERVICES,201 KLUTEY PARK PLAZA,HENDERSON,KY,42420,656,342,2016167,1681616,1957296,0,70.0,20990.0
187117,INTREPID USA HEALTHCARE SERVICES,1616 HIGHWAY 121 NORTH SUITE C,MURRAY,KY,42071,743,466,2257567,1923692,2265192,0,79.0,23425.0
187136,METHODIST HOSPITAL HOMECARE,110 SECOND STREET,HENDERSON,KY,42420,694,363,1994226,1587298,1838180,0,92.0,26762.0
187143,AMEDISYS HOME HEALTH CARE SERVICES,"9000 WESSEX PLACE, SUITE 100",LOUISVILLE,KY,40222,1114,693,3611718,3195942,3542922,0,148.0,44970.0
187145,CARETENDERS,"1105 JULIANA COURT, SUITE 3",ELIZABETHTOWN,KY,42701,1677,1046,4660356,4839208,5570098,0,162.0,47946.0
187146,"PROFESSIONAL HOME HEALTH CARE, INC",4934 SOUTH LAUREL ROAD,LONDON,KY,40744,2015,874,11179250,5390710,6350707,0,242.0,60124.0
187149,RESCARE HOMECARE,10140 LINN STATION ROAD,LOUISVILLE,KY,40223,1039,720,291210,2892623,3206524,0,189.0,61106.0
187169,"HIGHLANDS HOME HEALTH, INC.",188 COLLINS CIRCLE DRIVE,PRESTONSBURG,KY,41653,633,302,1353502,1468852,1730948,0,204.0,51569.0
187171,AMEDISYS HOME HEALTH CARE SERVICES,"833 VALLEY COLLEGE DRIVE, SUITE 5",LOUISVILLE,KY,40272,630,364,1969368,1869764,2076135,0,51.0,15557.0
187172,LIFELINE ROCKCASTLE HOME HEALTH,145 LEWIS STREET,MOUNT VERNON,KY,40456,363,170,1201152,1033067,1218007,0,50.0,13967.0
187175,PIKEVILLE MEDICAL CENTER HOME HEALTH AGENCY,911 BYPASS ROAD,PIKEVILLE,KY,41501,455,310,950162,1126167,1323654,0,178.0,62040.0
187176,CARDINAL HILL HOME CARE,2050 VERSAILLES ROAD,LEXINGTON,KY,40504,475,409,1302447,1554641,1719967,0,50.0,20197.0
187178,CARETENDERS,"2200 EAST PARRISH AVENUE, BLDG E, SUITE 203",OWENSBORO,KY,42303,1367,708,3948212,4102435,4819158,0,139.0,37961.0
187179,AMEDISYS HOME HEALTH OF KENTUCKY,"2670 CHANCELLOR DRIVE, SUITE 120",CRESTVIEW HILLS,KY,41017,569,376,1719158,1811199,1915255,0,56.0,18004.0
187301,MARION HOME HEALTH AGENCY,HIGHWAY 60 WEST,MARION,KY,42064,345,156,687538,717036,845154,0,124.0,32101.0
187303,CARETENDERS OF NORTHERN KENTUCKY,168 BARNWOOD DRIVE,EDGEWOOD,KY,41017,811,578,2165403,2472012,2604709,0,91.0,34372.0
187306,AMEDISYS HOME HEALTH CARE,"123 NORTH 19TH STREET, SUITE 5",MIDDLESBORO,KY,40965,1113,441,4015472,3273223,3845313,0,124.0,34002.0
187053,GREEN RIVER DISTRICT HHA,1600 BRECKINRIDGE STREET,OWENSBORO,KY,42302,74,50,139851,173529,205351,0,13.0,4610.0
187130,MONROE COUNTY MEDICAL CENTER HHA,417 CAPP HARLAN ROAD,TOMPKINSVILLE,KY,42167,96,79,268225,232958,273915,0,13.0,4666.0
187106,TWIN LAKES HOME HEALTH,810 WALLACE AVENUE,LEITCHFIELD,KY,42754,266,172,869949,665640,784798,0,15.0,4760.0
187129,INNOVATIVE SENIOR CARE HOME HEALTH AGENCY,"3051 RIO DOSA DRIVE, SUITE 356",LEXINGTON,KY,40509,332,203,1175765,1142757,1255598,0,18.0,6371.0
187182,"HOME HEALTH PLUS, INC","1900 NORTH 12TH STREET, SUITE G",MURRAY,KY,42071,116,48,402119,332876,391997,0,20.0,4581.0
187180,VISITING NURSE ASSOCIATION OF GREATER CINCINNATI &,"601 WASHINGTON STREET, SUITE 201",NEWPORT,KY,41071,215,141,508165,707131,745606,0,21.0,7475.0
187066,NORTH CENTRAL DISTRICT HHA,1020 HENRY CLAY STREET,SHELBYVILLE,KY,40065,204,93,581078,511320,567063,0,22.0,8157.0
187159,SUNCREST HOME HEALTH,1724 CANTON ROAD,CADIZ,KY,42211,308,165,699177,875214,1042411,0,23.0,7194.0
187033,PINEVILLE COMMUNITY HOSPITAL HHA,850 RIVERVIEW AVENUE,PINEVILLE,KY,40977,248,117,612964,655589,772120,0,26.0,7666.0
187083,CLARK COUNTY HOME HEALTH AGENCY,273 SHOPPERS DRIVE,WINCHESTER,KY,40391,331,178,804300,976619,1071637,0,27.0,7711.0
187161,MARSHALL COUNTY HOSPITAL HHA,501 GEORGE MCCLAIN DRIVE,BENTON,KY,42025,348,206,1275247,976440,1149827,0,31.0,9543.0
187102,CALDWELL COUNTY HOSPITAL HHA,1310 US HIGHWAY 62 WEST,PRINCETON,KY,42445,540,352,950368,1184672,1394611,0,32.0,9567.0
187181,LIFELINE HOME HEALTH CARE OF FULTON,424 LAKE STREET,FULTON,KY,42041,499,189,1581856,1204420,1420589,0,36.0,10279.0
187174,DEACONESS HOMECARE,"2025 REGENCY ROAD, SUITE 201",LEXINGTON,KY,40503,299,175,487871,635874,705108,0,38.0,10092.0
187120,REGIONAL HOME CARE PARKWAY,1000 ELM STREET,FULTON,KY,42041,598,315,2059975,1825676,2150941,0,39.0,11378.0
187093,AMEDISYS HOME HEALTH CARE SERVICES,101 BRUCE PROFESSIONAL DRIVE,MOUNT STERLING,KY,40353,409,261,1298543,1284048,1510546,0,41.0,11362.0
187160,THREE RIVERS HOME CARE,"505 WEST MADISON STREET, SUITE A",LOUISA,KY,41230,674,308,1661867,1571528,1848969,0,43.0,13644.0
187300,LIFELINE HEALTH CARE OF LINCARE,"210 BURLEY AVENUE, SUITE D",HOPKINSVILLE,KY,42240,400,276,1357950,1067828,1264759,0,43.0,12852.0
197015,CHRISTUS HOMECARE ST PATRICK,4444 LAKE STREET,LAKE CHARLES,LA,70605,1021,444,3457733,2194845,2724943,0,66.0,18785.0
197026,PROFESSIONAL HH SVC OF MINDEN,111 RYAN'S WAY,MINDEN,LA,71055,2951,715,5527367,5829910,6960812,0,105.0,28261.0
197038,EVANGELINE HOME HEALTH CARE AGENCY,1424 FUSELIER AVE,BASILE,LA,70515,2060,861,4692946,4977077,5949585,0,126.0,34052.0
197039,JEFF DAVIS HOME HEALTH,"1322 ELTON ROAD, SUITE B",JENNINGS,LA,70546,967,298,2807292,2346823,2805424,0,53.0,14669.0
197044,"SYNERGY HOME CARE-CENTRAL REGION, INC",137 YORKTOWN DRIVE,ALEXANDRIA,LA,71303,3193,1029,8199927,7834753,9436966,0,136.0,36316.0
197060,"ACADIAN HOMECARE, LLC",515  VEROT SCHOOL ROAD SUITE A,LAFAYETTE,LA,70508,5329,1914,15398917,12836049,15189753,0,387.0,115156.0
197062,MEDSOURCE HOME HEALTH,1211 W VINE STREET SUITE B,OPELOUSAS,LA,70570,1275,459,3387276,3654307,4293062,0,73.0,20842.0
197063,LOUISIANA HOMECARE OF MISS-LOU,4951 HIGHWAY 84 WEST,VIDALIA,LA,71373,936,332,2318218,1985066,2373142,0,70.0,19581.0
197074,CHRISTUS HOMECARE SCHUMPERT,1700 BUCKNER SQUARE STE 200,SHREVEPORT,LA,71101,495,349,1500854,1121642,1325392,0,75.0,24672.0
197086,BEST HOME HEALTH,3101 CYPRESS STREET 4 & 5,WEST MONROE,LA,71291,870,280,2181555,2110622,2584565,0,90.0,26545.0
197089,DELHI HOME CARE,509 CINCINNATI STREET,DELHI,LA,71232,754,247,2177037,1709383,2042578,0,52.0,15146.0
197097,OMNI HOME CARE,68445 TAMMANY TRACE,MANDEVILLE,LA,70471,1481,495,2784117,3264320,3779286,0,58.0,16499.0
197099,FELICIANA HOME HEALTH,9735 GRACE LANE,CLINTON,LA,70722,857,448,3240188,2370319,2795108,0,75.0,26113.0
197102,FELICIANA HOME HEALTH SOUTH,826 WEST HWY 30 SUITE C,GONZALES,LA,70737,831,361,2950821,2298366,2726259,0,86.0,25139.0
197123,"APEX HOME HEALTH, LLC","68425 HWY 59, SUITE #7",MANDEVILLE,LA,70471,613,320,1195071,1375748,1581478,0,67.0,18707.0
197124,"SYNERGY HOME CARE-CAPITOL REGION, INC","58725 BELLEVIEW ROAD, SUITE A-3",PLAQUEMINE,LA,70765,1831,779,4079913,4206928,4996821,0,201.0,62361.0
197143,AMERACARE HOME HEALTH,1579 HIGHWAY 51 NORTH,PONCHATOULA,LA,70454,1417,498,3161981,3645229,4126276,0,75.0,22470.0
197159,LOUISIANA HOMECARE OF ALEXANDRIA,6501 COLISEUM BLVD SUITE 700 D,ALEXANDRIA,LA,71303,338,112,1230329,917942,1112973,0,44.0,12156.0
197168,ST. TAMMANY HOSPITAL HOME HEALTH,725 WEST 11TH AVE,COVINGTON,LA,70433,540,296,3296253,1291002,1448966,0,46.0,15833.0
197179,"PULSE HOME HEALTH CARE, INC",2325 SEVERN AVE SUITE 5,METAIRIE,LA,70001,714,362,1894556,1904589,2104748,0,95.0,29378.0
197181,FELICIANA HOME HEALTH WEST,58017 PLAQUEMINE STREET,PLAQUEMINE,LA,70764,645,270,2529483,1822392,2158519,0,46.0,14916.0
197192,FELICIANA HOME HEALTH EAST,2645 O'NEAL LANE BUILDING B SUITE C,BATON ROUGE,LA,70816,484,249,1792492,1345559,1598856,0,53.0,16534.0
197203,"OCHSNER HOME HEALTH OF KENNER, LLC",200 WEST ESPLANAD AVE SUITE 601,KENNER,LA,70065,1550,888,6019733,4644037,5109429,0,163.0,54070.0
197213,HEALTH CARE OPTIONS INC,6639 SULLIVAN ROAD,GREENWELL SPRINGS,LA,70739,1569,403,2658515,3319784,3945200,0,114.0,30160.0
197222,"PRIMECARE NETWORK OF MONROE,LLC","130 DESIARD ST, SUITE 401",MONROE,LA,71201,812,266,1810021,1706449,2071411,0,65.0,18014.0
197252,FAMILYLIFE HOME HEALTH,1211 LOUISA STREET,RAYVILLE,LA,71269,1187,354,3253113,2452024,2940351,0,52.0,15492.0
197253,"SYNERGY HOME CARE-NORTHEASTERN REGION, INC","5955 CYPRESS STREET , UNITE C AND D",WEST MONROE,LA,71291,1444,512,3263611,3629502,4405985,0,58.0,16350.0
197315,"SYNERGY HOME CARE-ACADIANA REGION, INC","422 KADE STREET, SUITE 3",JENNINGS,LA,70546,3122,1305,7289200,7946258,9487754,0,249.0,71203.0
197317,MEDISTAR HOME HEALTH,599 TUNICA DRIVE WEST,MARKSVILLE,LA,71351,1890,515,3095296,3451570,4143146,0,95.0,25995.0
197334,"SYNERGY HOME CARE-NORTHWESTERN REGION, INC",622 RUSH STREET,COUSHATTA,LA,71019,3435,1438,8602876,8832196,10350670,0,221.0,63404.0
197402,NATIONAL HOME CARE SERVICES,4211 YOUREE DRIVE,SHREVEPORT,LA,71105,952,301,2280537,2456535,2878806,0,87.0,27071.0
197403,"AAA HOME HEALTH AGENCY, INC",2111 HWY 14,NEW IBERIA,LA,70560,839,340,2313993,2175721,2566167,0,68.0,18729.0
197413,VERNON HOME HEALTH,213 ALEXANDRIA HWY,LEESVILLE,LA,71446,895,328,1964967,1798795,2150724,0,45.0,11723.0
197417,"PRIMECARE NETWORK, L.L.C.","1201 DEREK DRIVE, STE 2",HAMMOND,LA,70403,2282,781,5411831,5117845,6068254,0,189.0,56798.0
197419,"INNOVATIVE HOME HEALTH SERVICE, INC",1101 E ADMIRAL DOYLE  STE 404,NEW IBERIA,LA,70560,801,231,1101156,1586144,1887132,0,62.0,18549.0
197431,"ABIDE HOME CARE SERVICES, INC",550-554 BELLE TERRE BLVD,LA PLACE,LA,70068,2367,556,4417076,5245384,5800853,0,78.0,22195.0
197447,"MAGNOLIA HOME HEALTH CARE, INC","1285 PINE ST., SUITE 100",ARCADIA,LA,71001,692,171,991328,1158077,1385634,0,47.0,14291.0
197451,FOUR RIVERS HOME HEALTH OF LOU,2801 FOURTH STREET SUITE 1,JONESVILLE,LA,71343,1020,284,1167203,1861353,2237830,0,66.0,16527.0
197466,"MOSS HOME HEALTH, INC.",404 W EST MAIN  STREET,WINNFIELD,LA,71483,1291,361,3298288,2507278,2998689,0,62.0,16833.0
197470,"SYNERGY HOME CARE - NORTHSHORE REGION, INC",1200 DEREK DRIVE SUITE 202,HAMMOND,LA,70403,1399,529,3326621,3461279,4016960,0,93.0,26375.0
197475,ON CALL NURSING & ASSOCIATES,7900 EARHART BLVD,NEW ORLEANS,LA,70125,716,233,1628844,1263898,1433251,0,53.0,15563.0
197483,"STAT HOME HEALTH - WEST, LLC",405 EIGHTH STREET,KROTZ SPRINGS,LA,70750,1709,631,4494217,5351566,6223818,0,83.0,24114.0
